Регион,Год,Индекс_физического_объема,Экспорт,Импорт,Прибыль_от_продаж,Фондоотдача,ВРП
Томская область,2013,85.2,162182.55774,367616.45425,568590779.0,2.51569524320738,402562.1
Томская область,2014,95.2,470399.735,440651.078,629428776.0,2.45417220334722,430266.8
Томская область,2015,88.6,569154.97668,310950.81433,719102442.0,2.65008149443947,471456.7
Томская область,2016,92.5,258196.69169,232123.90127,750039446.0,2.75817890514682,521043.5
Томская область,2017,84.0,319644.61982,255814.24711,841627993.0,2.97617931624681,554393.9
Томская область,2018,90.2,325504.5659,321122.49275,976101034.0,3.34918764279107,612431.7
Томская область,2019,96.8,385806.96787,313142.10406,932551976.0,3.11569601808171,622805.3
Тульская область,2002,105.163636363636,183350.04,805959.397,103357535.0,1.34063544203044,65416.3
Тульская область,2003,105.163636363636,213886.96,961012.57,131175770.0,1.76048744147583,72258.0
Тульская область,2004,105.163636363636,254925.659,1608263.253,185543367.0,2.6901760335888,88119.6
Тульская область,2005,101.9,351624.967,1762182.428,217561141.0,3.30758613233228,116221.2
Тульская область,2006,100.0,338971.264,1797775.523,243678298.0,5.19046038570385,142240.1
Тульская область,2007,111.7,630215.465,2153974.489,330778277.0,4.86069756374821,174110.9
Тульская область,2008,111.3,1022540.506,3282353.542,417720127.0,5.48473105767323,231730.8
Тульская область,2009,105.163636363636,819517.929,1485676.345,395599986.0,4.36600948749552,214925.4
Тульская область,2010,105.163636363636,903283.39708,1957001.03736,450281967.0,4.43514429396469,237629.2
Тульская область,2011,105.163636363636,1015124.3994,2601236.94753,544034796.0,4.34430177964616,279879.3
Тульская область,2012,105.163636363636,1249196.89803,2262511.49859,572246215.0,3.5817684888583,311240.3
Тульская область,2013,100.3,1352327.75486,2221225.3056,601902648.0,3.35664747008658,348034.8
Тульская область,2014,100.5,1211794.113,3735929.337,695198133.0,3.6576857380816,411122.3
Тульская область,2015,100.1,748637.36683,2961466.59946,753432906.0,4.31120504759861,477537.8
Тульская область,2016,100.2,818590.76332,2861435.81505,792412790.0,4.15848387408219,552308.4
Тульская область,2017,109.0,1054302.85506,3769944.12033,812025949.0,3.99761328558566,594407.6
Тульская область,2018,112.9,1082333.66742,3559572.19818,946960513.0,3.60715985496071,666763.0
Тульская область,2019,108.9,1166208.35261,3165350.95891,949848659.0,2.8430362557122,681612.3
Тюменская область,2002,103.990909090909,738569.811,18780695.418,1162115502.0,1.47065645402177,898722.4
Тюменская область,2003,103.990909090909,673993.014,22650168.198,1397946495.0,1.73114031394886,1117514.4
Тюменская область,2004,103.990909090909,650815.68104,21377434.894,1940006800.0,2.40705840318243,1536733.7
Тюменская область,2005,91.2,215640.04053,20726089.564,2513226953.0,2.80393599438074,2215584.4
Тюменская область,2006,114.0,573829.902,30035582.742,2864229907.0,2.758166927822,2551355.4
Тюменская область,2007,118.3,1138812.28282,34542963.203,3330641367.0,3.03557072856607,2758813.1
Тюменская область,2008,110.1,1813370.266,44014656.487,3709553879.0,2.75614365543615,3121401.3
Тюменская область,2009,103.990909090909,1746139.9,25925945.493,3561533558.0,2.19670979879032,2870284.0
Тюменская область,2010,103.990909090909,2205034.0167,43952707.68708,4133618282.0,2.31976860374172,3301573.3
Тюменская область,2011,103.990909090909,3855121.69491,56537580.59763,5163234139.0,2.50909271732914,4112596.0
Тюменская область,2012,103.990909090909,2326208.68719,53770339.31505,5788759010.0,2.50922625352456,4625467.5
Тюменская область,2013,98.5,1786809.34094,41400363.11902,6294601916.0,2.36757726229883,4950207.4
Тюменская область,2014,100.9,2085571.299,23638119.783,6905674432.0,2.315479504445,5295348.5
Тюменская область,2015,100.1,1651534.16885,11685770.20771,7820154615.0,2.29107735230989,5851557.8
Тюменская область,2016,115.4,6383408.31664,15680000.06883,7878105075.0,2.00947054630402,6125961.8
Тюменская область,2017,105.0,7638819.36308,19845291.6061,9021164894.0,1.96969337007291,7097070.2
Тюменская область,2018,103.4,2153348.22382,26915605.2035,11148355246.0,1.92114606634083,8875003.7
Тюменская область,2019,87.0,2582299.5752,26077530.51833,11216611366.0,1.67328191411164,8919088.8
Удмуртская Республика,2002,100.227272727273,80558.213,711597.046,147107619.0,1.6829191551853,78346.3
Удмуртская Республика,2003,100.227272727273,79768.7,646572.031,132154926.0,1.66878414764852,89034.5
Удмуртская Республика,2004,100.227272727273,93576.747,254557.747,166675485.0,2.27608576513523,100833.1
Удмуртская Республика,2005,109.2,190404.014,320255.38,215295480.0,3.01141808457716,139995.3
Удмуртская Республика,2006,104.5,235944.2685,335629.26658,249414966.0,4.21018354807952,164848.5
Удмуртская Республика,2007,111.7,711868.656,258762.092,310239384.0,4.16021941853518,205647.4
Удмуртская Республика,2008,90.8,534897.589,289915.999,363853391.0,4.77492206646778,243135.5
Удмуртская Республика,2009,100.227272727273,187643.135,148369.205,310596431.0,3.80785360682833,230938.3
Удмуртская Республика,2010,100.227272727273,250528.64657,165348.92658,359601675.0,4.25459769106207,274578.1
Удмуртская Республика,2011,100.227272727273,443986.85201,1055889.26809,462313797.0,5.15721170411239,335984.0
Удмуртская Республика,2012,100.227272727273,398864.70013,849565.7282,536418894.0,5.32739729709946,372782.7
Удмуртская Республика,2013,102.0,571158.03856,1082940.32107,548807120.0,4.80817651356739,405126.4
Удмуртская Республика,2014,103.6,835656.596,1311948.737,662555285.0,5.50297291072362,450548.9
Удмуртская Республика,2015,79.2,501589.37614,684611.64126,521491814.0,4.23689716960359,517999.8
Удмуртская Республика,2016,101.3,270666.76783,511918.79418,570005599.0,4.34826262669544,570254.8
Удмуртская Республика,2017,92.0,291065.70586,329431.82113,570837752.0,4.12772390470521,592037.6
Удмуртская Республика,2018,110.4,382922.5244,402777.69002,760355236.0,4.96415972554809,679938.9
Удмуртская Республика,2019,97.8,380496.63167,610985.94738,793484040.0,4.80824995390689,721345.1
Ульяновская область,2002,106.645454545455,58952.875,165758.454,68319909.0,1.12428306499412,45677.0
Ульяновская область,2003,106.645454545455,76131.569,196076.867,80670397.0,1.60297854755295,55184.3
Ульяновская область,2004,106.645454545455,78099.912,173950.649,96142567.0,2.08868499465553,67501.0
Ульяновская область,2005,102.2,65604.97142,182630.057,116435593.0,2.87273791215598,80584.4
Ульяновская область,2006,133.7,135382.619,265909.027,141790982.0,3.81026578978113,101950.3
Ульяновская область,2007,128.3,217856.159,383745.061,176223296.0,4.46927592674331,124676.2
Ульяновская область,2008,115.0,208400.3,380091.603,195010746.0,4.50282807026013,150680.3
Ульяновская область,2009,106.645454545455,146787.928,201818.425,176975460.0,3.46720636153732,154247.4
Ульяновская область,2010,106.645454545455,330849.82836,198676.31581,215702697.0,3.74168651286666,178235.4
Ульяновская область,2011,106.645454545455,339984.18034,151436.2605,265933895.0,4.05909480847955,223672.7
Ульяновская область,2012,106.645454545455,392874.41755,144736.99532,295411184.0,3.79284323387632,240556.1
Ульяновская область,2013,100.3,407979.06043,159429.16494,297442720.0,3.4740160151247,265288.7
Ульяновская область,2014,103.2,493236.622,583034.308,314008274.0,3.71440626620203,278808.2
Ульяновская область,2015,104.9,485720.64641,477446.8528,343645757.0,3.89165934000164,304479.1
Ульяновская область,2016,82.6,437984.0245,425093.58378,333128971.0,3.12142824629678,366954.7
Ульяновская область,2017,127.0,514578.9881,687499.40454,353020865.0,2.99701936847965,374827.9
Ульяновская область,2018,93.9,647754.42299,789327.94087,342001463.0,2.9100017922995,386675.4
Ульяновская область,2019,82.0,730693.44533,1096155.89793,414683002.0,3.48034172839745,420318.4
Уральский федеральный округ,2002,103.936363636364,2176404.506,24042462.636,1893196883.0,1.49932818233862,1335976.0
Уральский федеральный округ,2003,103.936363636364,2529592.434,28618078.375,2277634064.0,1.78695449861435,1659322.1
Уральский федеральный округ,2004,103.936363636364,3773825.23204,30426034.963,3138177615.0,2.18396766578277,2234753.0
Уральский федеральный округ,2005,95.4,3093885.97903,30944380.43705,4038261825.0,2.57197906784828,3091362.9
Уральский федеральный округ,2006,115.4,3930737.50626,41176107.174,4832672099.0,2.77764545573937,3720616.2
Уральский федеральный округ,2007,118.5,7065242.67382,49145924.038,5923699227.0,3.08493194337753,4236325.3
Уральский федеральный округ,2008,110.2,10579139.23728,60128867.847,6646746870.0,2.88911272883661,4815668.0
Уральский федеральный округ,2009,103.936363636364,7390744.1044,35751664.4342,5959833946.0,2.20339630506125,4360451.2
Уральский федеральный округ,2010,103.936363636364,8827140.50812,55532925.62319,7280131745.0,2.45402669220316,5118918.4
Уральский федеральный округ,2011,103.936363636364,10160999.23517,68621078.98661,8924529220.0,2.63406163048726,6314341.2
Уральский федеральный округ,2012,103.936363636364,7997798.93928,64929252.05526,9842045642.0,2.62516397037583,7098364.3
Уральский федеральный округ,2013,98.2,7394360.52846,51012537.4804,10498597986.0,2.62180757161815,7568240.1
Уральский федеральный округ,2014,101.3,8698276.243,37725858.194,11492430260.0,2.58897462416743,8119343.3
Уральский федеральный округ,2015,95.7,6759314.74501,23574931.02503,12644437417.0,2.57509536764537,9063071.8
Уральский федеральный округ,2016,108.8,10843344.20157,26907333.28165,13033245639.0,2.36845276255708,9770442.7
Уральский федеральный округ,2017,103.0,14144818.51156,31852386.17907,14712601202.0,2.35807751393025,10983195.0
Уральский федеральный округ,2018,104.5,9531018.65146,40953367.17258,17376440742.0,2.29534704443996,13035608.4
Уральский федеральный округ,2019,92.3,10702904.60082,38328073.57236,17495121126.0,2.07377681163635,13227689.2
Хабаровский край,2002,93.8454545454545,215538.835,1186793.779,160186651.0,0.763544371634187,101048.6
Хабаровский край,2003,93.8454545454545,273909.62,1588836.789,155332602.0,0.790081327208735,116318.1
Хабаровский край,2004,93.8454545454545,285893.02,1836742.672,184677600.0,0.937410997132779,133330.5
Хабаровский край,2005,101.0,546238.574,1172691.131,197013776.0,0.888013473000171,161194.4
Хабаровский край,2006,104.8,796223.464,1899173.609,236935923.0,0.974293825206,194259.6
Хабаровский край,2007,104.4,1043943.399,1753344.646,284410665.0,1.07230674418905,231293.2
Хабаровский край,2008,101.6,1062879.49244,1698942.385,335441055.0,1.12154197576776,269178.6
Хабаровский край,2009,93.8454545454545,537750.874,974665.763,290949815.0,0.884452509376112,276895.4
Хабаровский край,2010,93.8454545454545,929317.23955,1263498.70823,373891433.0,1.06006750763901,353590.3
Хабаровский край,2011,93.8454545454545,1060533.27874,1505885.44399,441270681.0,1.13042133185962,399594.2
Хабаровский край,2012,93.8454545454545,1039991.63119,1495279.29723,517641184.0,1.18069645312542,437994.3
Хабаровский край,2013,73.8,860364.83711,1380981.49554,561508864.0,1.21837789785831,498067.2
Хабаровский край,2014,76.2,817310.907,1436975.494,658584713.0,1.28159070675291,539338.4
Хабаровский край,2015,74.9,473573.22803,1145867.44136,643980605.0,1.55177470004211,595792.3
Хабаровский край,2016,93.8,418892.71692,1546252.31563,644934723.0,1.37046743494167,672660.4
Хабаровский край,2017,95.0,527997.16075,2138615.92918,659113179.0,1.42412726384288,697951.0
Хабаровский край,2018,102.4,538731.97973,2581900.10068,741688585.0,1.60139855242846,761589.2
Хабаровский край,2019,104.4,791250.21943,1725806.19111,863745749.0,1.66766299746142,802972.2
Центральный федеральный округ,2002,104.054545454546,21948219.488,31725550.571,4597059677.0,1.46301002861121,2878664.5
Центральный федеральный округ,2003,104.054545454546,27587991.16575,37541202.25013,5746021922.0,1.7102617594626,3577142.5
Центральный федеральный округ,2004,104.054545454546,37371706.31829,60064630.97953,7393667859.0,1.93135853560706,4617086.1
Центральный федеральный округ,2005,102.3,50858735.8944,95978176.09846,11001636316.0,1.94603334675357,6278359.2
Центральный федеральный округ,2006,106.9,70665481.38176,111316195.10786,13630655256.0,2.21056670599744,7965169.5
Центральный федеральный округ,2007,111.9,109057006.60605,131439313.34516,17740169157.0,2.61911767229478,10208917.7
Центральный федеральный округ,2008,101.4,149740859.84115,182607036.57082,22579363612.0,2.7663013887393,12674395.4
Центральный федеральный округ,2009,104.054545454546,95125414.73428,93537379.48465,22927314259.0,2.65899664580064,11405184.0
Центральный федеральный округ,2010,104.054545454546,131770487.29856,153163368.20821,27035880857.0,2.71639940214512,13444440.1
Центральный федеральный округ,2011,104.054545454546,170196732.4581,198150161.79572,32499789344.0,3.02695332508022,16062123.8
Центральный федеральный округ,2012,104.054545454546,178867558.68388,196834002.66382,38612662097.0,2.99152511141963,17432294.6
Центральный федеральный округ,2013,105.0,177650394.22325,210716453.88314,43466202886.0,3.11303147162582,19160905.7
Центральный федеральный округ,2014,98.9,174268140.228,254918582.905,47699762901.0,2.51060635977277,20866362.0
Центральный федеральный округ,2015,96.7,108885421.47103,168860781.20003,51232092704.0,2.33446142343105,22663758.1
Центральный федеральный округ,2016,98.7,109495504.83311,137306943.57723,56727008222.0,2.45065528484098,25995587.5
Центральный федеральный округ,2017,107.0,140565387.61936,175043959.6805,58775251881.0,2.383856956114,27915455.0
Центральный федеральный округ,2018,108.9,150168399.28161,225779518.34678,69399880666.0,2.68949119607346,31191756.5
Центральный федеральный округ,2019,106.9,154677327.07524,208377004.28836,73442014764.0,2.65039127006302,32937690.8
Челябинская область,2002,103.772727272727,635174.842,2105418.726,293479957.0,1.4968478540967,172446.4
Челябинская область,2003,103.772727272727,883519.029,2563740.59,347128435.0,1.80975248052535,220185.2
Челябинская область,2004,103.772727272727,1623997.71,4253525.964,491562781.0,2.35618878536363,291179.9
Челябинская область,2005,102.5,1339683.11,4978181.99017,580882966.0,2.67213377142688,349957.2
Челябинская область,2006,100.2,1356024.166,4912516.912,722972954.0,3.27452300743693,446918.0
Челябинская область,2007,118.9,2716160.976,6938577.617,993274417.0,3.76229054251472,575643.7
Челябинская область,2008,112.4,3950459.666,7848159.697,1156541000.0,3.76110534860211,664492.7
Челябинская область,2009,103.772727272727,2588989.106,4979298.308,924069642.0,2.70727574408643,556985.3
Челябинская область,2010,103.772727272727,2956925.86019,5265129.24967,1210948107.0,3.13133248925936,652865.5
Челябинская область,2011,103.772727272727,2202474.59874,5439779.88803,1433357744.0,3.13382337454933,774401.0
Челябинская область,2012,103.772727272727,2109513.70423,4624792.51836,1491616290.0,3.06516160288202,841972.3
Челябинская область,2013,103.2,2222855.23343,3795296.4629,1544816360.0,3.08547111813381,882339.6
Челябинская область,2014,101.8,2762590.883,5232954.772,1679031736.0,2.963739858142,993900.6
Челябинская область,2015,81.9,1970883.20127,4278410.35523,1786336712.0,3.20723746659027,1209242.7
Челябинская область,2016,84.7,1836839.52547,3902877.37169,1944627618.0,3.13824594821397,1332761.4
Челябинская область,2017,101.0,2710095.65026,4969754.06423,2142671200.0,3.21012498036564,1416613.3
Челябинская область,2018,125.5,2775820.06212,5254188.09507,2260404069.0,3.29664096499654,1521325.4
Челябинская область,2019,109.4,2979002.83083,4122543.21953,2163727782.0,3.53846641884346,1545582.5
Чеченская Республика,2002,136.618181818182,45.174,15477.2748758442,37741084.5090909,0.814696228546241,120155.386666667
Чеченская Республика,2003,136.618181818182,3589.98532213483,7166.85175168831,37741084.5090909,0.814696228546241,120155.386666667
Чеченская Республика,2004,136.618181818182,145.957,7166.85175168831,37741084.5090909,0.814696228546241,120155.386666667
Чеченская Республика,2005,120.4,3648.61232213483,5411.13881376623,37741084.5090909,0.814696228546241,22898.9
Чеченская Республика,2006,147.7,455.747,7166.85175168831,31527519.3818182,0.692128371620606,32344.4
Чеченская Республика,2007,388.7,1380.718,3654.32187584415,18213028.0,0.44074437749981,48056.1
Чеченская Республика,2008,100.5,13356.089,1166.317,20343138.0,0.446164481993239,66273.8
Чеченская Республика,2009,136.618181818182,3985.182,240.908,22579541.0,0.675759591338785,64308.3
Чеченская Республика,2010,136.618181818182,5548.17694213483,5443.64081376623,20500576.0,0.555728190877127,70694.9
Чеченская Республика,2011,136.618181818182,4317.62213,6214.95126376623,33900228.0,1.19134164479899,86623.0
Чеченская Республика,2012,136.618181818182,6703.45645,3638.73784584415,47446952.0,1.43105877466243,102289.1
Чеченская Республика,2013,92.0,24463.52966,3626.87809584415,38030462.0,0.973650285472634,122402.8
Чеченская Республика,2014,137.5,35085.789,1541.219,41709276.0,0.846701256268854,148942.1
Чеченская Республика,2015,101.5,14916.35702,1821.7735,37644216.0,0.703455296486884,154401.4
Чеченская Республика,2016,102.4,37174.30377,979.30618,38200264.0,0.753315451892605,201634.8
Чеченская Республика,2017,105.0,44235.61896,1930.96228,46612944.0,0.865592168467754,215975.9
Чеченская Республика,2018,101.8,53604.0662,3746.23936,61338771.0,1.03769335189496,223853.7
Чеченская Республика,2019,105.3,60772.27421,5287.4282,60067330.0,0.961344406391062,241631.6
Чукотский автономный округ,2002,93.1545454545455,14194.434,72101.6237838202,8512888.0,0.867857238402207,10155.4
Чукотский автономный округ,2003,93.1545454545455,35239.844,140.495,12361661.0,1.66059461313741,13501.1
Чукотский автономный округ,2004,93.1545454545455,27555.719,664433.45389191,11983198.0,1.36195559809553,12357.8
Чукотский автономный округ,2005,90.0,70406.307,1524386.183,16578570.0,1.67999037489726,12355.4
Чукотский автономный округ,2006,65.5,67630.38825,122081.078,14649048.0,1.57198499728796,15538.0
Чукотский автономный округ,2007,106.1,114498.902,733.306,17068426.0,1.5709097546,20984.1
Чукотский автономный округ,2008,137.5,136829.695,37217.3428919101,29920418.0,2.26986173657401,30558.7
Чукотский автономный округ,2009,93.1545454545455,98109.95038,37092.822,52137549.0,2.15316548759109,45067.6
Чукотский автономный округ,2010,93.1545454545455,118421.46514,45282.77419,51409789.0,2.04464312652426,38978.1
Чукотский автономный округ,2011,93.1545454545455,140355.62913,45506.69918,57233568.0,2.26056984683884,44757.6
Чукотский автономный округ,2012,93.1545454545455,161132.76053,47843.41041,58376105.0,2.17300786229976,45633.9
Чукотский автономный округ,2013,55.7,154842.54618,87923.88472,57231159.0,1.97962994037059,44466.9
Чукотский автономный округ,2014,63.1,126562.025,129501.322,81993669.0,2.25921157883255,57751.3
Чукотский автономный округ,2015,90.1,70898.71808,124893.10687191,104446863.0,2.76116154526277,61735.5
Чукотский автономный округ,2016,63.2,52373.73171,95317.87829,107471292.0,3.00716257241152,72174.1
Чукотский автономный округ,2017,94.0,56909.96607,123379.0392,97773624.0,2.97151322199374,72873.8
Чукотский автономный округ,2018,117.6,55322.13946,169194.24292191,99022105.0,2.86809945509591,83422.6
Чукотский автономный округ,2019,141.9,51892.78401,76676.62911,114349042.0,3.28504535563965,94884.3
Южный федеральный округ,2002,101.118181818182,2347014.006,4118787.936,767040645.0,1.25168799530101,519019.2
Южный федеральный округ,2003,101.118181818182,2670878.699,5315792.059,938555107.0,1.45924483487316,616085.3
Южный федеральный округ,2004,101.118181818182,3428409.485,4843435.809,1187107660.0,1.73935054815863,766851.3
Южный федеральный округ,2005,105.9,3942783.40342,5293241.653,1573150003.0,2.15988331211861,936055.9
Южный федеральный округ,2006,114.8,5253954.359,7217220.6774,1925957993.0,2.43506383113879,1195194.5
Южный федеральный округ,2007,130.4,8880374.47343,11719578.31203,2604126347.0,2.89749977976473,1577082.9
Южный федеральный округ,2008,111.2,11772122.79552,15665645.48718,3133842763.0,3.10434066486383,2001111.5
Южный федеральный округ,2009,101.118181818182,7696589.61998,9849493.239,3094918643.0,2.72227367466054,1994912.5
Южный федеральный округ,2010,101.118181818182,10054819.87253,13134577.37356,3143969610.0,2.96461523671189,2337936.9
Южный федеральный округ,2011,101.118181818182,11827690.07333,19831752.26674,3880306713.0,3.01078696281485,2777791.9
Южный федеральный округ,2012,101.118181818182,11523345.21676,19583110.395,4528411298.0,3.03404866181592,3185419.8
Южный федеральный округ,2013,108.7,11219160.86716,18794556.82029,5074867497.0,2.95090611110869,3574075.7
Южный федеральный округ,2014,83.2,11056744.289,20204708.551,5597957764.0,2.71028308079263,4146212.1
Южный федеральный округ,2015,82.1,7486269.20199,13592126.16444,6071535935.0,3.42948963613519,4636315.5
Южный федеральный округ,2016,83.6,6902798.66994,12796751.22941,6838219482.0,3.20720308067085,5448896.2
Южный федеральный округ,2017,116.0,8514193.93189,16101764.8061,7155188586.0,2.92275514695014,5833454.2
Южный федеральный округ,2018,91.1,9415653.36263,20459308.5283,8019506454.0,2.81819707053409,6320333.0
Южный федеральный округ,2019,85.3,8028023.22111,17426245.46661,8289631673.0,2.84908548226609,6598672.0
Ярославская область,2002,91.8454545454546,233041.366,344459.861,136122435.0,0.975754587344338,75313.4
Ярославская область,2003,91.8454545454546,275459.196,406098.034,126241279.0,0.925631116748283,92073.4
Ярославская область,2004,91.8454545454546,297271.925,462973.326,142544821.0,0.952318158701672,112438.7
Ярославская область,2005,125.7,187584.502,349352.013,193424009.0,1.16695708556275,131252.1
Ярославская область,2006,76.9,213147.24604,366056.58005,212697664.0,1.06372084563802,153251.5
Ярославская область,2007,87.7,326358.703,412256.281,266402052.0,1.19718413114291,186577.5
Ярославская область,2008,100.2,475647.305,509838.488,300858230.0,1.25130545555387,214946.3
Ярославская область,2009,91.8454545454546,468530.99,294251.711,266664825.0,1.07412048894298,212684.4
Ярославская область,2010,91.8454545454546,488880.54792,445578.00713,337935573.0,1.32343012169713,239644.0
Ярославская область,2011,91.8454545454546,1008556.97051,544942.25539,405339175.0,1.54857618515299,286967.5
Ярославская область,2012,91.8454545454546,918307.06013,631630.23059,420381062.0,1.92677203658922,327279.6
Ярославская область,2013,87.0,879372.92928,1589239.8113,417421049.0,2.47461157357167,362861.8
Ярославская область,2014,84.1,884791.234,1030142.204,433491735.0,2.32565311818468,391462.8
Ярославская область,2015,70.2,580896.29958,813306.80137,437727585.0,2.38798459348761,443054.1
Ярославская область,2016,98.5,651151.66051,626795.71784,485904717.0,2.80411282654898,498880.3
Ярославская область,2017,87.0,774938.87682,825398.12313,557929812.0,3.12694596245223,534549.7
Ярославская область,2018,91.5,778004.98929,1213245.80369,612633964.0,3.06421395769965,583605.3
Ярославская область,2019,101.5,730816.31405,1027879.54303,632783554.0,3.06124238494694,606820.7
